SITE_ID,GROUP_ID,VARIABLE_GROUP,VARIABLE,DATAVALUE
CL-SDF,247,GRP_VAR_INFO,VAR_INFO_DATE,201408
CL-SDF,247,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Shortwave radiation, incoming consolidated from SW_IN_F_MDS and SW_IN_ERA (negative values set to zero). Average from half-hourly data"
CL-SDF,247,GRP_VAR_INFO,VAR_INFO_HEIGHT,41
CL-SDF,247,GRP_VAR_INFO,VAR_INFO_MODEL,RAD-Pyrrad-SW+LW
CL-SDF,247,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
CL-SDF,248,GRP_VAR_INFO,VAR_INFO_VARNAME,SW_IN_F_QC
CL-SDF,248,GRP_VAR_INFO,VAR_INFO_DATE,201401010000
CL-SDF,248,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for SW_IN_F, fraction between 0-1, indicating percentage of measured and good quality gapfill data"
CL-SDF,248,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
CL-SDF,249,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_F_MDS
CL-SDF,249,GRP_VAR_INFO,VAR_INFO_DATE,201408
CL-SDF,249,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Longwave radiation, incoming, gapfilled using MDS. Average from half-hourly data"
CL-SDF,249,GRP_VAR_INFO,VAR_INFO_HEIGHT,41
CL-SDF,249,GRP_VAR_INFO,VAR_INFO_MODEL,RAD-Pyrrad-SW+LW
CL-SDF,249,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
CL-SDF,250,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_F_MDS_QC
CL-SDF,250,GRP_VAR_INFO,VAR_INFO_DATE,201401010000
CL-SDF,250,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for LW_IN_F_MDS. Fraction between 0-1, indicating percentage of measured and good quality gapfill data"
CL-SDF,250,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
CL-SDF,251,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_ERA
CL-SDF,251,GRP_VAR_INFO,VAR_INFO_DATE,201408
CL-SDF,251,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Longwave radiation, incoming, downscaled from ERA, linearly regressed using measured only site data. Average from half-hourly data"
CL-SDF,251,GRP_VAR_INFO,VAR_INFO_HEIGHT,41
CL-SDF,251,GRP_VAR_INFO,VAR_INFO_MODEL,RAD-Pyrrad-SW+LW
CL-SDF,251,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
CL-SDF,252,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_F
CL-SDF,252,GRP_VAR_INFO,VAR_INFO_DATE,201408
CL-SDF,252,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Longwave radiation, incoming consolidated from LW_IN_F_MDS and LW_IN_ERA. Average from half-hourly data"
CL-SDF,252,GRP_VAR_INFO,VAR_INFO_HEIGHT,41
CL-SDF,252,GRP_VAR_INFO,VAR_INFO_MODEL,RAD-Pyrrad-SW+LW
CL-SDF,252,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
CL-SDF,253,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_F_QC
CL-SDF,253,GRP_VAR_INFO,VAR_INFO_DATE,201401010000
CL-SDF,253,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for LW_IN_F, fraction between 0-1, indicating percentage of measured and good quality gapfill data"
CL-SDF,253,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
CL-SDF,254,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_JSB
CL-SDF,254,GRP_VAR_INFO,VAR_INFO_DATE,201408
CL-SDF,254,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Longwave radiation, incoming, calculated from TA_F_MDS, SW_IN_F_MDS, VPD_F_MDS and SW_IN_POT using the JSBACH algorithm (Sonke Zaehle)"
CL-SDF,254,GRP_VAR_INFO,VAR_INFO_HEIGHT,41
CL-SDF,254,GRP_VAR_INFO,VAR_INFO_MODEL,[TA] TEMP-ElectResis. [SW_IN] RAD-Pyrrad-SW+LW. [RH] RH-Capac
CL-SDF,254,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
CL-SDF,255,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_JSB_QC
CL-SDF,255,GRP_VAR_INFO,VAR_INFO_DATE,201401010000
