SITE_ID,GROUP_ID,VARIABLE_GROUP,VARIABLE,DATAVALUE
AR-CCg,250,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for LW_IN_F_MDS. Fraction between 0-1, indicating percentage of measured and good quality gapfill data"
AR-CCg,250,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
AR-CCg,251,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_ERA
AR-CCg,251,GRP_VAR_INFO,VAR_INFO_DATE,201801010000
AR-CCg,251,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Longwave radiation, incoming, downscaled from ERA, linearly regressed using measured only site data. Average from half-hourly data"
AR-CCg,251,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
AR-CCg,252,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_F
AR-CCg,252,GRP_VAR_INFO,VAR_INFO_DATE,201801010000
AR-CCg,252,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Longwave radiation, incoming consolidated from LW_IN_F_MDS and LW_IN_ERA. Average from half-hourly data"
AR-CCg,252,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
AR-CCg,253,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_F_QC
AR-CCg,253,GRP_VAR_INFO,VAR_INFO_DATE,201801010000
AR-CCg,253,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for LW_IN_F, fraction between 0-1, indicating percentage of measured and good quality gapfill data"
AR-CCg,253,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
AR-CCg,254,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_JSB
AR-CCg,254,GRP_VAR_INFO,VAR_INFO_DATE,20180101
AR-CCg,254,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Longwave radiation, incoming, calculated from TA_F_MDS, SW_IN_F_MDS, VPD_F_MDS and SW_IN_POT using the JSBACH algorithm (Sonke Zaehle)"
AR-CCg,254,GRP_VAR_INFO,VAR_INFO_HEIGHT,4.5
AR-CCg,254,GRP_VAR_INFO,VAR_INFO_MODEL,[RH] GA_OP-LI-COR LI-7500
AR-CCg,254,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
AR-CCg,255,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_JSB
AR-CCg,255,GRP_VAR_INFO,VAR_INFO_DATE,201801010000
AR-CCg,255,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Longwave radiation, incoming, calculated from TA_F_MDS, SW_IN_F_MDS, VPD_F_MDS and SW_IN_POT using the JSBACH algorithm (Sonke Zaehle)"
AR-CCg,255,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
AR-CCg,256,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_JSB
AR-CCg,256,GRP_VAR_INFO,VAR_INFO_DATE,20180101
AR-CCg,256,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Longwave radiation, incoming, calculated from TA_F_MDS, SW_IN_F_MDS, VPD_F_MDS and SW_IN_POT using the JSBACH algorithm (Sonke Zaehle)"
AR-CCg,256,GRP_VAR_INFO,VAR_INFO_HEIGHT,4.5
AR-CCg,256,GRP_VAR_INFO,VAR_INFO_MODEL,[TA] SA-Campbell CSAT-3
AR-CCg,256,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
AR-CCg,257,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_JSB_QC
AR-CCg,257,GRP_VAR_INFO,VAR_INFO_DATE,201801010000
